line,text,uniqueID
1506,girls Anakin for the girls for Amber and,ep014
1509,four bedrooms what did that mean either,ep014
1512,guest room or diva den so I wouldn't I,ep014
1515,probably have to give up my space to do,ep014
1518,that you know we could figure something,ep014
1521,out there there's a definitely a lot of,ep014
1524,potential and then there was the,ep014
1527,two-story Spanish priced at three,ep014
1530,hundred and eighty four thousand nine,ep014
1533,hundred dollars I love the price that,ep014
1536,was great it's not my style,ep014
1539,I know,ep014
1542,my style but I could have my diva den do,ep014
1545,you kid and there's a place for about,ep014
1548,parents to see I know I like that too,ep014
1551,it did not have a pool for the girls,ep014
1554,yeah but did you pay HOAs they do have,ep014
1557,the pool we can use yeah car garage,ep014
1560,that's true I don't know I already know,ep014
1563,which house I think we should get okay,ep014
1566,let's go because I get my diva Den I'm,ep014
1569,gonna give you your two-story,ep014
1572,spanish-style house Oh too late okay,ep014
1575,it's gonna be good for the family it's,ep014
1578,perfect let me call I'm all just get it,ep014
1581,okay so make sure you put the lids on,ep014
1584,top I know that's where let's go I am so,ep014
1587,happy to be in our house we moved in,ep014
1590,about two weeks ago and it was hectic it,ep014
1593,was really hard but I'm so glad that's,ep014
1596,over,ep014
1599,we're here an impact so we're happy well,ep014
1602,we're sort of unpacked and you have so,ep014
1605,many pops in here,ep014
1608,what do you talk like you know you eat,ep014
1611,dinner every night that's why we have,ep014
1614,all those pots I do like eating dinner,ep014
1617,every night that's a good thing yeah so,ep014
1620,the house was listed for 384 nine we got,ep014
1623,the house for 384 nine so I may not have,ep014
1626,gotten the ranch that I wanted but I did,ep014
1629,get the room for our guests and our,ep014
1632,family that visit I got my white kitchen,ep014
1635,I got the black granite and how can I,ep014
1638,forget my favorite room of the house is,ep014
1641,my dividend it's coming along there's a,ep014
1644,few pieces that are still being added,ep014
1647,this week so I'm getting my drawers,ep014
1650,painted and my lighting features along,ep014
1653,my mirror but I'm really excited for all,ep014
1656,that to happen it's gonna bring my,ep014
1659,dividend together we've got a great,ep014
1662,sized yard what would you rather have,ep014
1665,would you want some little old pool over,ep014
1668,there do you think or puppy having my,ep014
1671,own pool right now it's not a necessity,ep014
1674,we we have a pool in our community we,ep014
1677,have a large enough lot we can put a,ep014
1680,pool in later you know we got everything,ep014
1683,we needed for the family oh it's worse,ep014
1686,you can barely get along it just feels,ep014
1689,so good to be settled in one place and,ep014
1692,know we're staying here we're gonna be,ep014
1695,here long term and it,ep014
1698,our home my kids feel it can they feel,ep014
1701,it in the family it's wonderful what is,ep014
1704,this we're gonna see about that what,ep014
1707,else so it's exciting to see what's,ep014
1710,gonna happen in this house and in this,ep014
1713,area and we're really looking forward to,ep014
1716,creating lots of memories here in the,ep014
1719,years to come,ep014
12,[Music],ep015
15,welcome to the rule when Jeff's work,ep015
18,relocated him to Africa this is a new,ep015
21,career for me a new area that I've never,ep015
24,really worked in he saw it as a family,ep015
27,adventure this is the once-in-a-lifetime,ep015
30,opportunity we're moving to Africa I,ep015
33,want to feel like I'm in Africa he's a,ep015
36,very polite day but for Melissa it's a,ep015
39,different kind of experience I'm really,ep015
42,concerned about how remote this house is,ep015
45,I have to admit Pam nervous about this,ep015
48,move to Nairobi you have a nice view,ep015
51,this is way too high,ep015
54,Wow look at this yeah this is a nice,ep015
57,space but this is not Kenya can be,ep015
60,harder on me than anyone else,ep015
63,[Music],ep015
66,we're both born and raised in Minnesota,ep015
69,met in college in the rest is history,ep015
72,I'm so glad you guys came can you you,ep015
75,wanna give me help with it Thanks,ep015
78,I work as a marketing manager and,ep015
81,Nairobi is a place that I've been asked,ep015
84,to go and relocate for work what are the,ep015
87,kids think about the movie I just don't,ep015
90,think they have any clue what's going on,ep015
93,though,ep015
96,what's your cooking some bacon burgers,ep015
99,and brats we have a very busy life here,ep015
102,in Minnesota we have two kids we're,ep015
105,constantly running from work to the kids,ep015
108,activities to family I love my,ep015
111,administer to life and the opportunity,ep015
114,came up it just seems like a perfect,ep015
117,times just to fully immerse our kids in,ep015
120,the new culture I'm a bit terrified and,ep015
123,leaving my job of nightmares I've never,ep015
126,been a stay-at-home mom along with,ep015
129,transitioning into a new culture and,ep015
132,country it's gonna be harder I'm even,ep015
135,anyone else we're moving from Minnesota,ep015
138,to Africa I want to feel like we're in,ep015
141,Africa knowing that I'm going to be a,ep015
144,stay-at-home mom I want all the,ep015
147,amenities and entertainment that I can,ep015
150,get for my kids Nairobi is the capital,ep015
153,of Kenya and one of Africa's most modern,ep015
156,cities strong growth has put the country,ep015
159,on the map for companies looking to set,ep015
162,up African hubs Nairobi is also,ep015
165,undergoing a construction boom with real,ep015
168,estate projects and skies,ep015
171,coming up in the city there will be new,ep015
174,office a market piece it's an,ep015
177,intersection between the north and south,ep015
180,africa moving in to nairobi big city a,ep015
183,lot of traffic it's a huge culture shock,ep015
186,it can be chaotic we're looking for a,ep015
189,four-bedroom home I'd like to at least,ep015
192,have three bathrooms and then what I'm,ep015
195,hoping for is that we have a,ep015
198,community-based area to live in so that,ep015
201,I can meet other families hopefully with,ep015
204,kids and we can have playdates you want,ep015
207,to get gated community and for me I'd,ep015
210,really like to having a more standalone,ep015
213,traditional home something with the,ep015
216,larger yard I want to feel like we're in,ep015
219,Africa and then a shorter commute is,ep015
222,important for me okay in terms of budget,ep015
225,Jeff tell me how much are you willing to,ep015
228,"to spend for your housing yeah 3,500 per",ep015
231,month hmm staying on budget is gonna be,ep015
234,very important for me we're going from,ep015
237,to income down to one and I'm looking,ep015
240,for what's the best fit house for us and,ep015
243,maybe see what the budget looks like,ep015
246,this is a very complicated couple very,ep015
249,modern on the one hand very traditional,ep015
252,on the other making this transition from,ep015
255,Minnesota to Africa is something that I,ep015
258,want to embrace fully so I want to feel,ep015
261,like I'm in Nairobi with her clients,ep015
264,seemingly split on their top priorities,ep015
267,Susan gears her choice for house 1,ep015
270,towards Melissa,ep015
273,is very maintenance-free a good,ep015
276,community filled with lots of children,ep015
279,so this is a jade Valley property it's a,ep015
282,four-bedroom four-bathroom property and,ep015
285,it is in a gated community,ep015
288,perfect and it has all the amenities,ep015
291,that you wanted is that our neighbors,ep015
294,front door right next to this front door,ep015
297,as well yes but this is what a good,ep015
300,community feels and looks like okay it,ep015
303,has a swimming pool tennis courts you,ep015
306,also have a playground for the children,ep015
309,perfect they're gonna love it how far,ep015
312,from work is this so here you're about,ep015
315,five minutes from the office I could,ep015
318,almost even come home for lunch then it,ep015
321,is a little bit above budget yes a,ep015
324,"$3,800 Wow that's $300 a month however",ep015
327,let's let's take a look so come on,ep015
330,through,ep015
333,look at this so much of the living area,ep015
336,is up top this is a study but this could,ep015
339,actually be used as a bedroom okay or it,ep015
342,could be maybe a toy room for the kids,ep015
345,yeah it'd be a bit small for a bedroom,ep015
348,but maybe you're tired okay this is a,ep015
351,dining and living room area Wow look at,ep015
354,this Jeff yeah this is a nice space,ep015
357,it's big it's open but this is not Kenya,ep015
360,oh this is okay we just find this back,ep015
363,home look it has everything it's not,ep015
